,ENCnum,ENCtime
24838,4294942289.0,59288617.0
24839,4294942272.0,59302329.0
24840,4294942271.0,59303133.0
24841,4294942270.0,59303935.0
24842,4294942269.0,59304739.0
24843,4294942268.0,59305542.0
24844,4294942267.0,59306346.0
24845,4294942266.0,59307149.0
24846,4294942265.0,59307953.0
24847,4294942264.0,59308757.0
24848,4294942263.0,59309561.0
24849,4294942262.0,59310364.0
24850,4294942261.0,59311167.0
24851,4294942260.0,59311968.0
24852,4294942259.0,59312768.0
24853,4294942258.0,59313568.0
24854,4294942257.0,59314368.0
24855,4294942256.0,59315166.0
24856,4294942255.0,59315964.0
24857,4294942254.0,59316760.0
24858,4294942253.0,59317556.0
24859,4294942252.0,59318352.0
24860,4294942251.0,59319147.0
24861,4294942250.0,59319941.0
24862,4294942249.0,59320736.0
24863,4294942248.0,59321530.0
24864,4294942247.0,59322324.0
24865,4294942246.0,59323115.0
24866,4294942245.0,59323906.0
24867,4294942244.0,59324696.0
24868,4294942243.0,59325483.0
24869,4294942242.0,59326272.0
24870,4294942241.0,59327058.0
24871,4294942240.0,59327850.0
24872,4294942239.0,59328638.0
24873,4294942238.0,59329429.0
24874,4294942237.0,59330216.0
24875,4294942236.0,59331007.0
24876,4294942235.0,59331798.0
24877,4294942234.0,59332588.0
24878,4294942233.0,59333379.0
24879,4294942232.0,59334169.0
24880,4294942231.0,59334960.0
24881,4294942230.0,59335751.0
24882,4294942229.0,59336544.0
24883,4294942228.0,59337334.0
24884,4294942227.0,59338128.0
24885,4294942226.0,59338918.0
24886,4294942225.0,59339710.0
24887,4294942224.0,59340499.0
24888,4294942223.0,59341288.0
24889,4294942222.0,59342078.0
24890,4294942221.0,59342871.0
24891,4294942220.0,59343663.0
24892,4294942219.0,59344458.0
24893,4294942218.0,59345252.0
24894,4294942217.0,59346044.0
24895,4294942216.0,59346837.0
24896,4294942215.0,59347629.0
24897,4294942214.0,59348420.0
24898,4294942213.0,59349209.0
24899,4294942212.0,59350000.0
24900,4294942211.0,59350789.0
24901,4294942210.0,59351578.0
24902,4294942209.0,59352368.0
24903,4294942207.0,59353945.0
24904,4294942206.0,59354734.0
24905,4294942205.0,59355523.0
24906,4294942204.0,59356315.0
24907,4294942203.0,59357109.0
24908,4294942202.0,59357906.0
24909,4294942201.0,59358702.0
24910,4294942200.0,59359500.0
24911,4294942199.0,59360295.0
24912,4294942198.0,59361091.0
24913,4294942197.0,59361885.0
24914,4294942196.0,59362680.0
24915,4294942195.0,59363474.0
24916,4294942194.0,59364268.0
24917,4294942193.0,59365062.0
24918,4294942192.0,59365858.0
24919,4294942191.0,59366654.0
24920,4294942190.0,59367450.0
24921,4294942189.0,59368249.0
24922,4294942188.0,59369044.0
24923,4294942187.0,59369841.0
24924,4294942186.0,59370636.0
24925,4294942185.0,59371430.0
24926,4294942184.0,59372220.0
24927,4294942183.0,59373012.0
24928,4294942182.0,59373801.0
24929,4294942181.0,59374590.0
24930,4294942180.0,59375379.0
24931,4294942179.0,59376170.0
24932,4294942178.0,59376964.0
24933,4294942177.0,59377758.0
24934,4294942176.0,59378557.0
24935,4294942175.0,59379356.0
24936,4294942174.0,59380157.0
24937,4294942173.0,59380955.0
24938,4294942172.0,59381756.0
24939,4294942171.0,59382555.0
24940,4294942170.0,59383355.0
24941,4294942169.0,59384156.0
24942,4294942168.0,59384955.0
24943,4294942167.0,59385755.0
24944,4294942166.0,59386552.0
24945,4294942165.0,59387348.0
24946,4294942163.0,59388939.0
24947,4294942162.0,59389734.0
24948,4294942161.0,59390531.0
24949,4294942160.0,59391327.0
24950,4294942159.0,59392124.0
24951,4294942158.0,59392920.0
24952,4294942157.0,59393717.0
24953,4294942156.0,59394513.0
24954,4294942155.0,59395309.0
24955,4294942154.0,59396103.0
24956,4294942153.0,59396899.0
24957,4294942152.0,59397694.0
24958,4294942151.0,59398489.0
24959,4294942150.0,59399285.0
24960,4294942149.0,59400082.0
24961,4294942148.0,59400881.0
24962,4294942147.0,59401680.0
24963,4294942146.0,59402482.0
24964,4294942145.0,59403286.0
24965,4294942144.0,59404090.0
24966,4294942143.0,59404894.0
24967,4294942142.0,59405697.0
24968,4294942141.0,59406502.0
24969,4294942140.0,59407304.0
24970,4294942139.0,59408108.0
24971,4294942138.0,59408910.0
24972,4294942137.0,59409714.0
24973,4294942136.0,59410516.0
24974,4294942135.0,59411319.0
24975,4294942134.0,59412119.0
24976,4294942133.0,59412918.0
24977,4294942132.0,59413715.0
24978,4294942131.0,59414512.0
24979,4294942130.0,59415303.0
24980,4294942129.0,59416093.0
24981,4294942128.0,59416881.0
24982,4294942127.0,59417671.0
24983,4294942126.0,59418463.0
24984,4294942124.0,59419191.0
24985,4294942123.0,59420049.0
24986,4294942121.0,59421636.0
24987,4294942120.0,59422428.0
24988,4294942119.0,59423222.0
24989,4294942118.0,59424015.0
24990,4294942117.0,59424808.0
24991,4294942116.0,59425601.0
24992,4294942115.0,59426392.0
24993,4294942114.0,59427185.0
24994,4294942113.0,59427977.0
24995,4294942112.0,59428770.0
24996,4294942111.0,59429560.0
24997,4294942110.0,59430352.0
24998,4294942109.0,59431143.0
24999,4294942108.0,59431935.0
25000,4294942107.0,59432725.0
25001,4294942106.0,59433517.0
25002,4294942105.0,59434304.0
25003,4294942104.0,59435092.0
25004,4294942103.0,59435875.0
25005,4294942102.0,59436659.0
25006,4294942101.0,59437443.0
25007,4294942100.0,59438228.0
25008,4294942099.0,59439015.0
25009,4294942098.0,59439801.0
25010,4294942097.0,59440589.0
25011,4294942096.0,59441374.0
25012,4294942095.0,59442160.0
25013,4294942094.0,59442947.0
25014,4294942093.0,59443733.0
25015,4294942092.0,59444517.0
25016,4294942091.0,59445303.0
25017,4294942090.0,59446086.0
25018,4294942089.0,59446873.0
25019,4294942088.0,59447656.0
25020,4294942087.0,59448440.0
25021,4294942086.0,59449222.0
25022,4294942085.0,59450004.0
25023,4294942084.0,59450784.0
25024,4294942083.0,59451565.0
25025,4294942082.0,59452343.0
25026,4294942081.0,59453124.0
25027,4294942080.0,59453907.0
25028,4294942079.0,59454687.0
25029,4294942078.0,59455470.0
25030,4294942077.0,59456250.0
25031,4294942076.0,59457034.0
25032,4294942075.0,59457815.0
25033,4294942074.0,59458597.0
25034,4294942073.0,59459376.0
25035,4294942072.0,59460156.0
25036,4294942071.0,59460937.0
25037,4294942070.0,59461717.0
25038,4294942069.0,59462498.0
25039,4294942068.0,59463280.0
25040,4294942067.0,59464062.0
25041,4294942066.0,59464845.0
25042,4294942065.0,59465627.0
25043,4294942064.0,59466408.0
25044,4294942063.0,59467192.0
25045,4294942062.0,59467975.0
25046,4294942061.0,59468763.0
25047,4294942060.0,59469550.0
25048,4294942059.0,59470338.0
25049,4294942058.0,59471125.0
25050,4294942057.0,59471915.0
25051,4294942056.0,59472702.0
25052,4294942055.0,59473494.0
25053,4294942054.0,59474282.0
25054,4294942053.0,59475068.0
25055,4294942052.0,59475857.0
25056,4294942051.0,59476648.0
25057,4294942050.0,59477442.0
25058,4294942049.0,59478233.0
25059,4294942048.0,59479026.0
25060,4294942047.0,59479817.0
25061,4294942046.0,59480608.0
25062,4294942045.0,59481403.0
25063,4294942044.0,59482197.0
25064,4294942043.0,59482992.0
25065,4294942042.0,59483787.0
25066,4294942041.0,59484584.0
25067,4294942040.0,59485380.0
25068,4294942039.0,59486177.0
25069,4294942038.0,59486974.0
25070,4294942037.0,59487769.0
25071,4294942036.0,59488568.0
25072,4294942035.0,59489365.0
25073,4294942034.0,59490167.0
25074,4294942033.0,59490965.0
25075,4294942032.0,59491765.0
25076,4294942031.0,59492565.0
25077,4294942030.0,59493366.0
25078,4294942029.0,59494166.0
25079,4294942028.0,59494967.0
25080,4294942027.0,59495768.0
25081,4294942026.0,59496568.0
25082,4294942025.0,59497369.0
25083,4294942024.0,59498170.0
25084,4294942023.0,59498971.0
25085,4294942022.0,59499773.0
25086,4294942021.0,59500576.0
25087,4294942020.0,59501377.0
25088,4294942019.0,59502181.0
25089,4294942018.0,59502982.0
25090,4294942017.0,59503784.0
25091,4294942016.0,59504596.0
25092,4294942015.0,59505388.0
25093,4294942014.0,59506191.0
25094,4294942013.0,59506995.0
25095,4294942012.0,59507798.0
25096,4294942011.0,59508601.0
25097,4294942010.0,59509404.0
25098,4294942009.0,59510205.0
25099,4294942008.0,59511008.0
25100,4294942007.0,59511809.0
25101,4294942006.0,59512606.0
25102,4294942005.0,59513409.0
25103,4294942004.0,59514213.0
25104,4294942003.0,59515019.0
25105,4294942002.0,59515824.0
25106,4294942001.0,59516633.0
25107,4294942000.0,59517440.0
25108,4294941999.0,59518250.0
25109,4294941998.0,59519056.0
25110,4294941997.0,59519866.0
25111,4294941996.0,59520672.0
25112,4294941995.0,59521482.0
25113,4294941994.0,59522288.0
25114,4294941993.0,59523097.0
25115,4294941992.0,59523905.0
25116,4294941991.0,59524713.0
25117,4294941990.0,59525524.0
25118,4294941989.0,59526334.0
25119,4294941988.0,59527144.0
25120,4294941987.0,59527953.0
25121,4294941986.0,59528764.0
25122,4294941985.0,59529572.0
25123,4294941984.0,59530385.0
25124,4294941983.0,59531194.0
25125,4294941982.0,59532007.0
25126,4294941981.0,59532815.0
25127,4294941980.0,59533626.0
25128,4294941979.0,59534436.0
25129,4294941978.0,59535247.0
25130,4294941977.0,59536057.0
25131,4294941976.0,59536867.0
25132,4294941975.0,59537679.0
25133,4294941974.0,59538490.0
25134,4294941973.0,59539302.0
25135,4294941972.0,59540112.0
25136,4294941971.0,59540923.0
25137,4294941970.0,59541733.0
25138,4294941969.0,59542543.0
25139,4294941968.0,59543353.0
25140,4294941967.0,59544162.0
25141,4294941966.0,59544970.0
25142,4294941965.0,59545778.0
25143,4294941964.0,59546586.0
25144,4294941963.0,59547394.0
25145,4294941962.0,59548201.0
25146,4294941961.0,59549009.0
25147,4294941960.0,59549817.0
25148,4294941959.0,59550625.0
25149,4294941958.0,59551432.0
25150,4294941957.0,59552238.0
25151,4294941956.0,59553044.0
25152,4294941955.0,59553849.0
25153,4294941954.0,59554653.0
25154,4294941953.0,59555457.0
25155,4294941952.0,59556258.0
25156,4294941951.0,59557059.0
25157,4294941950.0,59557858.0
25158,4294941949.0,59558661.0
25159,4294941948.0,59559460.0
25160,4294941947.0,59560261.0
25161,4294941946.0,59561062.0
25162,4294941945.0,59561863.0
25163,4294941944.0,59562665.0
25164,4294941943.0,59563467.0
25165,4294941942.0,59564267.0
25166,4294941941.0,59565068.0
25167,4294941940.0,59565867.0
25168,4294941939.0,59566666.0
25169,4294941938.0,59567464.0
25170,4294941937.0,59568262.0
25171,4294941936.0,59569059.0
25172,4294941935.0,59569856.0
25173,4294941934.0,59570652.0
25174,4294941933.0,59571447.0
25175,4294941932.0,59572244.0
25176,4294941931.0,59573038.0
25177,4294941930.0,59573833.0
25178,4294941929.0,59574626.0
25179,4294941928.0,59575420.0
25180,4294941927.0,59576213.0
25181,4294941926.0,59577007.0
25182,4294941925.0,59577801.0
25183,4294941924.0,59578597.0
25184,4294941923.0,59579390.0
25185,4294941922.0,59580187.0
25186,4294941921.0,59580980.0
25187,4294941920.0,59581775.0
25188,4294941919.0,59582569.0
25189,4294941918.0,59583366.0
25190,4294941917.0,59584161.0
25191,4294941916.0,59584957.0
25192,4294941915.0,59585752.0
25193,4294941914.0,59586547.0
25194,4294941913.0,59587342.0
25195,4294941912.0,59588136.0
25196,4294941911.0,59588932.0
25197,4294941910.0,59589728.0
25198,4294941909.0,59590523.0
25199,4294941908.0,59591316.0
25200,4294941907.0,59592108.0
25201,4294941906.0,59592900.0
25202,4294941905.0,59593690.0
25203,4294941904.0,59594479.0
25204,4294941903.0,59595268.0
25205,4294941902.0,59596058.0
25206,4294941901.0,59596848.0
25207,4294941900.0,59597639.0
25208,4294941899.0,59598429.0
25209,4294941898.0,59599221.0
25210,4294941897.0,59600010.0
25211,4294941896.0,59600804.0
25212,4294941895.0,59601592.0
25213,4294941894.0,59602381.0
25214,4294941893.0,59603172.0
25215,4294941892.0,59603960.0
25216,4294941891.0,59604749.0
25217,4294941890.0,59605539.0
25218,4294941889.0,59606334.0
25219,4294941888.0,59607129.0
25220,4294941887.0,59607926.0
25221,4294941886.0,59608724.0
25222,4294941885.0,59609520.0
25223,4294941884.0,59610319.0
25224,4294941883.0,59611116.0
25225,4294941882.0,59611918.0
25226,4294941881.0,59612718.0
25227,4294941880.0,59613522.0
25228,4294941879.0,59614323.0
25229,4294941878.0,59615128.0
25230,4294941877.0,59615931.0
25231,4294941876.0,59616739.0
25232,4294941875.0,59617542.0
25233,4294941874.0,59618350.0
25234,4294941873.0,59619154.0
25235,4294941872.0,59619962.0
25236,4294941871.0,59620765.0
25237,4294941870.0,59621572.0
25238,4294941869.0,59622374.0
25239,4294941868.0,59623181.0
25240,4294941867.0,59623985.0
25241,4294941866.0,59624791.0
25242,4294941865.0,59625595.0
25243,4294941864.0,59626401.0
25244,4294941863.0,59627204.0
25245,4294941862.0,59628009.0
25246,4294941861.0,59628813.0
25247,4294941860.0,59629618.0
25248,4294941859.0,59630423.0
25249,4294941858.0,59631228.0
25250,4294941857.0,59632034.0
25251,4294941856.0,59632841.0
25252,4294941855.0,59633647.0
25253,4294941854.0,59634454.0
25254,4294941853.0,59635260.0
25255,4294941852.0,59636067.0
25256,4294941851.0,59636872.0
25257,4294941850.0,59637681.0
25258,4294941849.0,59638487.0
25259,4294941848.0,59639296.0
25260,4294941847.0,59640104.0
25261,4294941846.0,59640914.0
25262,4294941845.0,59641723.0
25263,4294941844.0,59642532.0
25264,4294941843.0,59643341.0
25265,4294941842.0,59644151.0
25266,4294941841.0,59644962.0
25267,4294941840.0,59645772.0
25268,4294941839.0,59646583.0
25269,4294941838.0,59647392.0
25270,4294941837.0,59648204.0
25271,4294941836.0,59649014.0
25272,4294941835.0,59649826.0
25273,4294941834.0,59650637.0
25274,4294941833.0,59651449.0
25275,4294941832.0,59652260.0
25276,4294941831.0,59653072.0
25277,4294941830.0,59653885.0
25278,4294941829.0,59654698.0
25279,4294941828.0,59655511.0
25280,4294941827.0,59656324.0
25281,4294941826.0,59657139.0
25282,4294941825.0,59657954.0
25283,4294941824.0,59658769.0
25284,4294941823.0,59659583.0
25285,4294941822.0,59660398.0
25286,4294941821.0,59661213.0
25287,4294941820.0,59662029.0
25288,4294941819.0,59662843.0
25289,4294941818.0,59663660.0
25290,4294941817.0,59664474.0
25291,4294941816.0,59665290.0
25292,4294941815.0,59666104.0
25293,4294941814.0,59666919.0
25294,4294941813.0,59667733.0
25295,4294941812.0,59668547.0
25296,4294941811.0,59669362.0
25297,4294941810.0,59670176.0
25298,4294941809.0,59670991.0
25299,4294941808.0,59671805.0
25300,4294941807.0,59672618.0
25301,4294941806.0,59673431.0
25302,4294941805.0,59674245.0
25303,4294941804.0,59675057.0
25304,4294941803.0,59675871.0
25305,4294941802.0,59676684.0
25306,4294941801.0,59677499.0
25307,4294941800.0,59678311.0
25308,4294941799.0,59679126.0
25309,4294941798.0,59679938.0
25310,4294941797.0,59680753.0
25311,4294941796.0,59681566.0
25312,4294941795.0,59682380.0
25313,4294941794.0,59683192.0
25314,4294941793.0,59684004.0
25315,4294941792.0,59684814.0
25316,4294941791.0,59685624.0
25317,4294941790.0,59686433.0
25318,4294941789.0,59687243.0
25319,4294941788.0,59688053.0
25320,4294941787.0,59688864.0
25321,4294941786.0,59689675.0
25322,4294941785.0,59690487.0
25323,4294941784.0,59691297.0
25324,4294941783.0,59692109.0
25325,4294941782.0,59692918.0
25326,4294941781.0,59693730.0
25327,4294941780.0,59694540.0
25328,4294941779.0,59695351.0
25329,4294941778.0,59696162.0
25330,4294941777.0,59696972.0
25331,4294941776.0,59697784.0
25332,4294941775.0,59698596.0
25333,4294941774.0,59699409.0
25334,4294941773.0,59700220.0
25335,4294941772.0,59701031.0
25336,4294941771.0,59701842.0
25337,4294941770.0,59702654.0
25338,4294941769.0,59703465.0
25339,4294941768.0,59704276.0
25340,4294941767.0,59705085.0
25341,4294941766.0,59705896.0
25342,4294941765.0,59706703.0
25343,4294941764.0,59707514.0
25344,4294941763.0,59708325.0
25345,4294941762.0,59709137.0
25346,4294941761.0,59709947.0
25347,4294941760.0,59710758.0
25348,4294941759.0,59711567.0
25349,4294941758.0,59712378.0
25350,4294941757.0,59713189.0
25351,4294941756.0,59714001.0
25352,4294941755.0,59714810.0
25353,4294941754.0,59715620.0
25354,4294941753.0,59716427.0
25355,4294941752.0,59717236.0
25356,4294941751.0,59718044.0
25357,4294941750.0,59718856.0
25358,4294941749.0,59719663.0
25359,4294941748.0,59720473.0
25360,4294941747.0,59721280.0
25361,4294941746.0,59722089.0
25362,4294941745.0,59722896.0
25363,4294941744.0,59723706.0
25364,4294941743.0,59724514.0
25365,4294941742.0,59725324.0
25366,4294941741.0,59726131.0
25367,4294941740.0,59726939.0
25368,4294941739.0,59727746.0
25369,4294941738.0,59728554.0
25370,4294941737.0,59729363.0
25371,4294941736.0,59730172.0
25372,4294941735.0,59730981.0
25373,4294941734.0,59731790.0
25374,4294941733.0,59732600.0
25375,4294941732.0,59733408.0
25376,4294941731.0,59734216.0
25377,4294941730.0,59735025.0
25378,4294941729.0,59735834.0
25379,4294941728.0,59736644.0
25380,4294941727.0,59737454.0
25381,4294941726.0,59738264.0
25382,4294941725.0,59739076.0
25383,4294941724.0,59739887.0
25384,4294941723.0,59740701.0
25385,4294941722.0,59741513.0
25386,4294941721.0,59742330.0
25387,4294941720.0,59743146.0
25388,4294941719.0,59743963.0
25389,4294941718.0,59744779.0
25390,4294941717.0,59745597.0
25391,4294941716.0,59746414.0
25392,4294941715.0,59747231.0
25393,4294941714.0,59748049.0
25394,4294941713.0,59748866.0
25395,4294941712.0,59749681.0
25396,4294941711.0,59750498.0
25397,4294941710.0,59751315.0
25398,4294941709.0,59752133.0
25399,4294941708.0,59752951.0
25400,4294941707.0,59753768.0
25401,4294941706.0,59754585.0
25402,4294941705.0,59755402.0
25403,4294941704.0,59756217.0
25404,4294941703.0,59757034.0
25405,4294941702.0,59757851.0
25406,4294941701.0,59758668.0
25407,4294941700.0,59759485.0
25408,4294941699.0,59760302.0
25409,4294941698.0,59761116.0
25410,4294941697.0,59761930.0
25411,4294941696.0,59762743.0
25412,4294941695.0,59763557.0
25413,4294941694.0,59764371.0
25414,4294941693.0,59765186.0
25415,4294941692.0,59766000.0
25416,4294941691.0,59766812.0
25417,4294941690.0,59767623.0
25418,4294941689.0,59768435.0
25419,4294941688.0,59769247.0
25420,4294941687.0,59770059.0
25421,4294941686.0,59770868.0
25422,4294941685.0,59771678.0
25423,4294941684.0,59772483.0
25424,4294941683.0,59773287.0
25425,4294941682.0,59774092.0
25426,4294941681.0,59774895.0
25427,4294941680.0,59775702.0
25428,4294941679.0,59776507.0
25429,4294941678.0,59777317.0
25430,4294941677.0,59778128.0
25431,4294941676.0,59778942.0
25432,4294941675.0,59779753.0
25433,4294941674.0,59780567.0
25434,4294941673.0,59781379.0
25435,4294941672.0,59782191.0
25436,4294941671.0,59783003.0
25437,4294941670.0,59783817.0
25438,4294941669.0,59784630.0
25439,4294941668.0,59785444.0
25440,4294941667.0,59786256.0
25441,4294941666.0,59787070.0
25442,4294941665.0,59787882.0
25443,4294941664.0,59788697.0
25444,4294941663.0,59789512.0
25445,4294941662.0,59790327.0
25446,4294941661.0,59791138.0
25447,4294941660.0,59791953.0
25448,4294941659.0,59792765.0
25449,4294941658.0,59793582.0
25450,4294941657.0,59794397.0
25451,4294941656.0,59795215.0
25452,4294941655.0,59796031.0
25453,4294941654.0,59796850.0
25454,4294941653.0,59797666.0
25455,4294941652.0,59798488.0
25456,4294941651.0,59799305.0
25457,4294941650.0,59800127.0
25458,4294941649.0,59800947.0
25459,4294941648.0,59801768.0
25460,4294941647.0,59802589.0
25461,4294941646.0,59803412.0
25462,4294941645.0,59804234.0
25463,4294941644.0,59805059.0
25464,4294941643.0,59805882.0
25465,4294941642.0,59806705.0
25466,4294941641.0,59807529.0
25467,4294941640.0,59808354.0
25468,4294941639.0,59809178.0
25469,4294941638.0,59810003.0
25470,4294941637.0,59810827.0
25471,4294941636.0,59811652.0
25472,4294941635.0,59812479.0
25473,4294941634.0,59813304.0
25474,4294941633.0,59814131.0
25475,4294941632.0,59814954.0
25476,4294941631.0,59815781.0
25477,4294941630.0,59816606.0
25478,4294941629.0,59817433.0
25479,4294941628.0,59818260.0
25480,4294941627.0,59819090.0
25481,4294941626.0,59819917.0
25482,4294941625.0,59820745.0
25483,4294941624.0,59821571.0
25484,4294941623.0,59822398.0
25485,4294941622.0,59823224.0
25486,4294941621.0,59824051.0
25487,4294941620.0,59824875.0
25488,4294941619.0,59825701.0
25489,4294941618.0,59826523.0
25490,4294941617.0,59827347.0
25491,4294941616.0,59828169.0
25492,4294941615.0,59828993.0
25493,4294941614.0,59829816.0
25494,4294941613.0,59830639.0
25495,4294941612.0,59831460.0
25496,4294941611.0,59832282.0
25497,4294941610.0,59833101.0
25498,4294941609.0,59833922.0
25499,4294941608.0,59834741.0
25500,4294941607.0,59835562.0
25501,4294941606.0,59836380.0
25502,4294941605.0,59837200.0
25503,4294941604.0,59838018.0
25504,4294941603.0,59838837.0
25505,4294941602.0,59839654.0
25506,4294941601.0,59840474.0
25507,4294941600.0,59841291.0
25508,4294941599.0,59842111.0
25509,4294941598.0,59842929.0
25510,4294941597.0,59843748.0
25511,4294941596.0,59844562.0
25512,4294941595.0,59845380.0
25513,4294941594.0,59846197.0
25514,4294941593.0,59847014.0
25515,4294941592.0,59847832.0
25516,4294941591.0,59848649.0
25517,4294941590.0,59849467.0
25518,4294941589.0,59850285.0
25519,4294941588.0,59851103.0
25520,4294941587.0,59851922.0
25521,4294941586.0,59852738.0
25522,4294941585.0,59853556.0
25523,4294941584.0,59854375.0
25524,4294941583.0,59855192.0
25525,4294941582.0,59856011.0
25526,4294941581.0,59856830.0
25527,4294941580.0,59857649.0
25528,4294941579.0,59858468.0
25529,4294941578.0,59859290.0
25530,4294941577.0,59860110.0
25531,4294941576.0,59860930.0
25532,4294941575.0,59861752.0
25533,4294941574.0,59862571.0
25534,4294941573.0,59863393.0
25535,4294941572.0,59864214.0
25536,4294941571.0,59865034.0
25537,4294941570.0,59865858.0
25538,4294941569.0,59866682.0
25539,4294941568.0,59867506.0
25540,4294941567.0,59868331.0
25541,4294941566.0,59869159.0
25542,4294941565.0,59869987.0
25543,4294941564.0,59870817.0
25544,4294941563.0,59871643.0
25545,4294941562.0,59872472.0
25546,4294941561.0,59873300.0
25547,4294941560.0,59874130.0
25548,4294941559.0,59874960.0
25549,4294941558.0,59875789.0
25550,4294941557.0,59876621.0
25551,4294941556.0,59877450.0
25552,4294941555.0,59878279.0
25553,4294941554.0,59879108.0
25554,4294941553.0,59879938.0
25555,4294941552.0,59880768.0
25556,4294941551.0,59881598.0
25557,4294941550.0,59882427.0
25558,4294941549.0,59883258.0
25559,4294941548.0,59884090.0
25560,4294941547.0,59884921.0
25561,4294941546.0,59885753.0
25562,4294941545.0,59886582.0
25563,4294941544.0,59887413.0
25564,4294941543.0,59888242.0
25565,4294941542.0,59889073.0
25566,4294941541.0,59889901.0
25567,4294941540.0,59890733.0
25568,4294941539.0,59891561.0
25569,4294941538.0,59892393.0
25570,4294941537.0,59893221.0
25571,4294941536.0,59894054.0
25572,4294941535.0,59894883.0
25573,4294941534.0,59895718.0
25574,4294941533.0,59896546.0
25575,4294941532.0,59897379.0
25576,4294941531.0,59898207.0
25577,4294941530.0,59899040.0
25578,4294941529.0,59899870.0
25579,4294941528.0,59900703.0
25580,4294941527.0,59901533.0
25581,4294941526.0,59902367.0
25582,4294941525.0,59903197.0
25583,4294941524.0,59904031.0
25584,4294941523.0,59904860.0
25585,4294941522.0,59905694.0
25586,4294941521.0,59906523.0
25587,4294941520.0,59907356.0
25588,4294941519.0,59908185.0
25589,4294941518.0,59909018.0
25590,4294941517.0,59909845.0
25591,4294941516.0,59910676.0
25592,4294941515.0,59911503.0
25593,4294941514.0,59912334.0
25594,4294941513.0,59913165.0
25595,4294941512.0,59913997.0
25596,4294941511.0,59914827.0
25597,4294941510.0,59915659.0
25598,4294941509.0,59916491.0
25599,4294941508.0,59917325.0
25600,4294941507.0,59918158.0
25601,4294941506.0,59918994.0
25602,4294941505.0,59919827.0
25603,4294941504.0,59920664.0
25604,4294941503.0,59921498.0
25605,4294941502.0,59922335.0
25606,4294941501.0,59923170.0
25607,4294941500.0,59924007.0
25608,4294941499.0,59924842.0
25609,4294941498.0,59925680.0
25610,4294941497.0,59926516.0
25611,4294941496.0,59927355.0
25612,4294941495.0,59928193.0
25613,4294941494.0,59929034.0
25614,4294941493.0,59929874.0
25615,4294941492.0,59930715.0
25616,4294941491.0,59931556.0
25617,4294941490.0,59932396.0
25618,4294941489.0,59933238.0
25619,4294941488.0,59934079.0
25620,4294941487.0,59934922.0
25621,4294941486.0,59935763.0
25622,4294941485.0,59936605.0
25623,4294941484.0,59937447.0
25624,4294941483.0,59938289.0
25625,4294941482.0,59939132.0
25626,4294941481.0,59939976.0
25627,4294941480.0,59940820.0
25628,4294941479.0,59941666.0
25629,4294941478.0,59942511.0
25630,4294941477.0,59943356.0
25631,4294941476.0,59944202.0
25632,4294941475.0,59945049.0
25633,4294941474.0,59945894.0
25634,4294941473.0,59946740.0
25635,4294941472.0,59947588.0
25636,4294941471.0,59948435.0
25637,4294941470.0,59949285.0
25638,4294941469.0,59950134.0
25639,4294941468.0,59950985.0
25640,4294941467.0,59951834.0
25641,4294941466.0,59952687.0
25642,4294941465.0,59953539.0
25643,4294941464.0,59954394.0
25644,4294941463.0,59955246.0
25645,4294941462.0,59956101.0
25646,4294941461.0,59956953.0
25647,4294941460.0,59957809.0
25648,4294941459.0,59958661.0
25649,4294941458.0,59959517.0
25650,4294941457.0,59960369.0
25651,4294941456.0,59961222.0
25652,4294941455.0,59962073.0
25653,4294941454.0,59962926.0
25654,4294941453.0,59963778.0
25655,4294941452.0,59964630.0
25656,4294941451.0,59965481.0
25657,4294941450.0,59966332.0
25658,4294941449.0,59967181.0
25659,4294941448.0,59968029.0
25660,4294941447.0,59968876.0
25661,4294941446.0,59969724.0
25662,4294941445.0,59970572.0
25663,4294941444.0,59971419.0
25664,4294941443.0,59972265.0
25665,4294941442.0,59973111.0
25666,4294941441.0,59973957.0
25667,4294941440.0,59974803.0
25668,4294941439.0,59975648.0
25669,4294941438.0,59976493.0
25670,4294941437.0,59977336.0
25671,4294941436.0,59978179.0
25672,4294941435.0,59979023.0
25673,4294941434.0,59979867.0
25674,4294941433.0,59980711.0
25675,4294941432.0,59981554.0
25676,4294941431.0,59982398.0
25677,4294941430.0,59983242.0
25678,4294941429.0,59984087.0
25679,4294941428.0,59984933.0
25680,4294941427.0,59985782.0
25681,4294941426.0,59986629.0
25682,4294941425.0,59987475.0
25683,4294941424.0,59988320.0
25684,4294941423.0,59989165.0
25685,4294941422.0,59990010.0
25686,4294941421.0,59990856.0
25687,4294941420.0,59991702.0
25688,4294941419.0,59992548.0
25689,4294941418.0,59993398.0
25690,4294941417.0,59994248.0
25691,4294941416.0,59995098.0
25692,4294941415.0,59995947.0
25693,4294941414.0,59996796.0
25694,4294941413.0,59997649.0
25695,4294941412.0,59998500.0
25696,4294941411.0,59999355.0
25697,4294941410.0,60000206.0
25698,4294941409.0,60001057.0
25699,4294941408.0,60001909.0
25700,4294941407.0,60002765.0
25701,4294941406.0,60003617.0
25702,4294941405.0,60004474.0
25703,4294941404.0,60005330.0
25704,4294941403.0,60006188.0
25705,4294941402.0,60007047.0
25706,4294941401.0,60007909.0
25707,4294941400.0,60008769.0
25708,4294941399.0,60009630.0
25709,4294941398.0,60010492.0
25710,4294941397.0,60011356.0
25711,4294941396.0,60012220.0
